carID,price,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
14464,7750,vw, Beetle,2013,Manual,51780,Petrol,150,47.9,1.2
18808,21643,merc, M Class,2015,Automatic,46023,Diesel,205,39.2,2.1
13242,29480,bmw, X6,2016,Semi-Auto,24864,Diesel,205,47.1,3
16817,19999,merc, CLS Class,2016,Automatic,30422,Diesel,145,56.5,2.1
16941,18980,merc, CLS Class,2016,Automatic,46728,Diesel,125,57.7,2.1
16835,10100,ford, Grand C-MAX,2016,Manual,15777,Diesel,30,64.2,1.5
13169,7991,skoda, Rapid,2017,Manual,58971,Petrol,30,57.7,1.2
15308,27989,vw, Arteon,2019,Automatic,15,Diesel,145,50.4,2
12470,57000,bmw, 8 Series,2019,Semi-Auto,12,Diesel,150,39.8,3
13782,10480,vauxhall, Zafira Tourer,2017,Manual,12845,Petrol,205,42.2,1.4
13489,8750,bmw, 7 Series,2012,Automatic,134000,Diesel,250,41.5,3
17250,1300,vw, Beetle,2003,Manual,87000,Petrol,260,40.9,1.6
12348,39000,merc, X-CLASS,2018,Automatic,3161,Diesel,260,31.4,3
15371,12995,skoda, Yeti,2016,Semi-Auto,33800,Petrol,125,51.4,1.2
18729,1995,ford, Galaxy,2005,Manual,114000,Petrol,305,28,2.3
17529,56990,bmw, 8 Series,2020,Semi-Auto,3242,Petrol,150,33.6,3
17525,9499,ford, Grand C-MAX,2015,Manual,58199,Diesel,30,64.2,1.5
18977,48998,bmw, i8,2016,Automatic,10087,Hybrid,0,134.5,1.5
18774,55995,merc, S Class,2019,Automatic,100,Diesel,145,52.3,3
17543,16490,vauxhall, Combo Life,2019,Manual,7742,Diesel,145,53.3,1.5
16450,8600,ford, KA,2017,Manual,10631,Petrol,150,57.7,1.2
18237,19795,vw, Arteon,2017,Semi-Auto,20545,Petrol,145,47.1,2
18128,51990,audi, Q8,2019,Automatic,2040,Diesel,145,33.6,3
18117,37490,audi, A8,2019,Automatic,2931,Diesel,145,40.4,3
17675,22498,toyota, Hilux,2018,Manual,10115,Diesel,265,40.4,2.4
19425,17298,hyundi, Santa Fe,2016,Manual,23828,Diesel,200,47.1,2.2
13592,20980,skoda, Kamiq,2019,Automatic,200,Other,145,43.5,1.5
13093,51980,bmw, 8 Series,2019,Semi-Auto,5529,Diesel,150,40.4,3
17144,11995,skoda, Yeti,2016,Semi-Auto,29089,Petrol,125,51.4,1.2
12819,8199,hyundi, IX20,2016,Manual,29099,Petrol,125,50.4,1.4
16529,26500,ford, Galaxy,2019,Manual,5593,Diesel,150,55.4,2
12530,20899,merc, GL Class,2018,Automatic,14026,Diesel,145,56.5,2.1
15256,11400,vauxhall, Zafira Tourer,2016,Manual,12886,Petrol,200,42.2,1.4
17013,39990,vw, Caravelle,2019,Automatic,2850,Diesel,145,32.8,2
15059,13498,vw, Caddy Maxi Life,2018,Manual,52890,Diesel,145,58.9,2
14018,33250,hyundi, Santa Fe,2019,Semi-Auto,3620,Diesel,145,42.8,2.2
18530,33999,hyundi, Santa Fe,2019,Semi-Auto,3735,Diesel,145,39.2,2.2
17404,19940,audi, S3,2015,Manual,20000,Petrol,205,40.4,2
17837,7270,vauxhall, GTC,2015,Manual,53588,Petrol,160,47.1,1.4
15515,19690,skoda, Kamiq,2019,Automatic,4299,Petrol,145,44.1,1.5
13048,11497,skoda, Yeti,2016,Automatic,29462,Petrol,125,51.4,1.2
18433,23400,toyota, Hilux,2017,Manual,57932,Diesel,260,40.4,2.4
12854,28991,vw, Tiguan Allspace,2019,Semi-Auto,9023,Diesel,150,47.9,2
19144,22500,skoda, Kamiq,2020,Semi-Auto,2500,Diesel,145,52.3,1.6
19600,11799,ford, Grand C-MAX,2017,Manual,23792,Petrol,30,54.3,1
16878,24880,merc, S Class,2016,Automatic,75000,Hybrid,190,42.4,3.5
18848,19419,ford, Edge,2016,Automatic,20028,Diesel,160,48.7,2
19296,28495,toyota, Hilux,2019,Automatic,3350,Diesel,260,2.8,2.4
13517,20995,toyota, Prius,2016,Automatic,27086,Hybrid,10,64.2,1.8
14414,10000,hyundi, I40,2017,Manual,39317,Diesel,145,67.3,1.7
14930,9298,vw, Jetta,2015,Manual,20173,Diesel,20,67.3,2
16095,9998,hyundi, IX20,2017,Manual,12102,Petrol,145,50.4,1.4
12944,50990,audi, A8,2019,Automatic,5000,Diesel,145,40.4,3
18371,13298,toyota, Avensis,2016,Manual,15118,Petrol,160,45.6,1.8
16466,21995,hyundi, Santa Fe,2018,Semi-Auto,17189,Diesel,145,42.8,2.2
15457,13495,vw, Scirocco,2016,Manual,42038,Diesel,30,53.3,2
16055,11300,merc, SLK,2013,Automatic,38490,Diesel,145,56.5,2.1
19415,13495,vw, Scirocco,2015,Manual,34867,Diesel,20,55.4,2
15847,15495,vw, Scirocco,2016,Manual,39022,Diesel,30,64.2,2
13223,9995,vw, CC,2013,Manual,52000,Diesel,30,60.1,2
13297,19795,vw, Caddy Maxi Life,2019,Semi-Auto,12961,Diesel,150,54.3,2
17649,11495,ford, KA,2019,Manual,1818,Petrol,145,47.9,1.2
14709,5750,hyundi, IX20,2012,Manual,32000,Diesel,30,64.2,1.6
16801,10990,skoda, Rapid,2018,Manual,23147,Petrol,145,58.9,1
18143,38150,bmw, X4,2019,Automatic,9921,Diesel,145,42.8,2
15070,61898,bmw, 8 Series,2019,Semi-Auto,2650,Diesel,145,39.8,3
14242,9798,hyundi, IX20,2017,Manual,13217,Petrol,145,50.4,1.4
15451,15380,bmw, X6,2013,Semi-Auto,71522,Diesel,300,38.2,3
13171,20995,skoda, Kamiq,2019,Semi-Auto,3000,Petrol,145,43.5,1.5
19523,29995,bmw, 7 Series,2017,Automatic,73348,Diesel,145,54.3,3
14529,2395,hyundi, Getz,2003,Automatic,59000,Petrol,260,37.2,1.3
12411,13500,ford, Grand Tourneo Connect,2016,Automatic,44785,Diesel,125,56.6,1.5
12134,39999,merc, CLS Class,2019,Semi-Auto,3194,Diesel,145,45.6,2
12517,9650,vw, Scirocco,2014,Manual,63617,Diesel,30,62.8,2
14165,19334,vauxhall, Combo Life,2019,Manual,22,Diesel,145,53.3,1.5
18296,47990,merc, V Class,2019,Automatic,1000,Diesel,150,36.7,2
15366,18425,ford, Galaxy,2017,Automatic,28997,Diesel,145,52.3,2
13501,55000,bmw, 7 Series,2019,Automatic,8546,Diesel,145,41.5,3
14770,18500,ford, Galaxy,2017,Manual,28563,Diesel,125,56.5,2
16076,19998,merc, V Class,2018,Manual,14941,Diesel,145,46.3,2.1
17981,17990,toyota, GT86,2017,Manual,12597,Petrol,145,36.2,2
12795,6891,vw, Jetta,2013,Manual,48501,Diesel,20,67.3,1.6
15961,19995,skoda, Scala,2019,Automatic,1000,Diesel,145,54.3,1.6
19534,17950,skoda, Kamiq,2019,Automatic,500,Petrol,145,44.1,1.5
15698,145000,audi, R8,2020,Semi-Auto,2000,Petrol,145,21.1,5.2
15343,33799,hyundi, Santa Fe,2019,Automatic,5732,Diesel,145,39.2,2.2
16837,7999,hyundi, IX20,2015,Manual,12433,Petrol,125,50.4,1.4
12928,7891,vauxhall, GTC,2016,Manual,25389,Petrol,160,47.1,1.4
18160,22995,merc, X-CLASS,2019,Automatic,9772,Diesel,265,35.8,2.3
12579,40980,bmw, X6,2019,Automatic,4155,Diesel,145,44.8,3
15680,13750,vw, Scirocco,2016,Manual,25832,Diesel,20,55.4,2
16639,35990,vw, Tiguan Allspace,2019,Automatic,5000,Diesel,145,34.9,2
15417,11498,toyota, Avensis,2016,Manual,34501,Petrol,145,47.1,1.8
12059,16991,vauxhall, Combo Life,2019,Manual,2083,Diesel,145,53.3,1.5
16438,13700,bmw, Z4,2013,Automatic,35554,Petrol,205,41.5,2
15571,20790,skoda, Kamiq,2019,Semi-Auto,2950,Petrol,145,43.5,1.5
15894,4291,vauxhall, Agila,2014,Manual,34267,Petrol,30,55.4,1.2
12356,58990,merc, S Class,2019,Automatic,6501,Diesel,145,52.3,3
15035,30998,bmw, X6,2016,Semi-Auto,26782,Diesel,200,44.8,3
15282,19995,merc, M Class,2015,Semi-Auto,47808,Diesel,300,39.2,3
14381,31994,merc, X-CLASS,2017,Automatic,24800,Diesel,260,35.8,2.3
17207,14999,merc, GL Class,2014,Automatic,42719,Diesel,145,55.4,2.1
18287,15995,toyota, Prius,2016,Automatic,61458,Hybrid,0,85.6,1.8
13274,8990,skoda, Yeti,2013,Manual,33000,Diesel,205,47.1,2
16139,9495,vw, Beetle,2014,Manual,64147,Diesel,125,57.6,2
12002,18991,hyundi, Santa Fe,2017,Semi-Auto,32467,Diesel,235,42.8,2.2
14612,5000,ford, KA,2015,Manual,41830,Petrol,30,57.7,1.2
19185,19250,bmw, X4,2016,Automatic,43751,Diesel,145,54.3,2
18574,4990,ford, KA,2013,Manual,35000,Petrol,30,57.7,1.2
13019,15275,merc, CLA Class,2013,Automatic,23369,Diesel,30,62.8,2.1
19593,15990,vauxhall, Combo Life,2019,Manual,2123,Diesel,145,50.4,1.5
18618,5999,vw, Scirocco,2009,Manual,79800,Petrol,260,37.2,2
15542,18490,vauxhall, Combo Life,2019,Manual,5500,Diesel,145,53.3,1.5
15688,30737,vw, Tiguan Allspace,2019,Automatic,5077,Diesel,145,39.2,2
15851,40322,bmw, X6,2018,Semi-Auto,7531,Diesel,145,40.9,3
16796,15499,ford, Tourneo Custom,2018,Manual,6896,Diesel,145,44.8,2
12070,29500,ford, Tourneo Custom,2019,Manual,10450,Diesel,145,31.7,2
12555,11440,vw, CC,2016,Automatic,74360,Diesel,125,56.5,2
12927,12299,skoda, Yeti,2016,Semi-Auto,33033,Petrol,125,51.4,1.2
14082,76980,merc, GLS Class,2020,Semi-Auto,3999,Diesel,145,30.4,3
19247,25225,vw, Arteon,2019,Automatic,2411,Diesel,145,44.1,2
19282,26495,ford, Galaxy,2019,Automatic,8156,Diesel,145,54.3,2
14373,27498,merc, S Class,2015,Semi-Auto,35236,Diesel,200,47.9,3
17075,18995,toyota, Hilux,2017,Manual,53830,Diesel,260,40.4,2.4
12255,22684,merc, CLS Class,2016,Automatic,32611,Diesel,165,49.6,3
13066,27491,merc, S Class,2016,Automatic,54318,Diesel,200,47.9,3
13536,49879,merc, V Class,2020,Semi-Auto,1000,Diesel,145,36.7,2
18283,15400,hyundi, Santa Fe,2016,Manual,37444,Diesel,205,46.3,2.2
18617,33898,bmw, X4,2019,Semi-Auto,10792,Diesel,150,42.8,2
17693,7189,hyundi, IX35,2014,Manual,77877,Diesel,145,53.3,1.7
13370,11400,hyundi, I40,2016,Automatic,27712,Diesel,125,56.5,1.7
16439,33900,hyundi, Santa Fe,2019,Semi-Auto,1173,Diesel,145,39.2,2.2
18084,125000,audi, R8,2019,Automatic,100,Petrol,145,24.1,5.2
19020,15495,hyundi, I40,2019,Manual,12000,Diesel,145,54.3,1.6
17524,29990,bmw, M4,2015,Semi-Auto,26637,Petrol,300,34,3
13531,8134,toyota, Avensis,2012,Manual,23509,Petrol,200,43.5,1.8
18148,8000,hyundi, I40,2015,Manual,53441,Diesel,30,62.8,1.7
15221,4399,ford, KA,2014,Manual,49393,Petrol,30,57.7,1.2
16503,22750,toyota, Prius,2019,Automatic,6133,Hybrid,135,64.2,1.8
18141,22200,toyota, GT86,2019,Semi-Auto,16241,Petrol,145,32.8,2
13339,24995,toyota, Prius,2019,Automatic,6201,Hybrid,135,64.2,1.8
13636,13498,ford, Grand C-MAX,2017,Manual,8913,Petrol,145,54.3,1
12697,30490,vw, Arteon,2020,Semi-Auto,1209,Diesel,145,50.4,2
12775,52900,bmw, 7 Series,2019,Semi-Auto,2919,Diesel,145,41.5,3
16510,20000,toyota, Prius,2016,Automatic,48153,Other,10,64.2,1.8
17416,45490,vw, Caravelle,2019,Semi-Auto,3252,Diesel,145,33.6,2
18731,6450,skoda, Rapid,2016,Manual,46346,Petrol,20,60.1,1.2
12039,8854,hyundi, I40,2015,Manual,53730,Diesel,30,65.7,1.7
18348,42990,bmw, 7 Series,2019,Semi-Auto,9931,Diesel,145,44.1,3
13286,20998,bmw, X4,2016,Semi-Auto,62862,Diesel,205,47.9,3
15927,20980,ford, Edge,2017,Automatic,35000,Diesel,150,48.7,2
14865,34999,audi, A8,2018,Semi-Auto,16850,Diesel,150,50.4,3
19312,6750,hyundi, IX20,2015,Automatic,45908,Petrol,200,43.6,1.6
18059,28998,merc, S Class,2015,Semi-Auto,10284,Diesel,205,47.9,3
12107,19490,bmw, i3,2016,Automatic,8421,Hybrid,0,470.8,0
14993,15290,vw, Scirocco,2017,Semi-Auto,13382,Diesel,145,57.6,2
17134,6936,hyundi, IX35,2011,Manual,72436,Diesel,200,47.9,2
18842,31735,hyundi, Santa Fe,2019,Semi-Auto,17340,Diesel,145,39.2,2.2
14260,31490,vw, Arteon,2019,Semi-Auto,2500,Diesel,145,50.4,2
13918,36495,hyundi, Santa Fe,2020,Semi-Auto,6073,Diesel,145,39.2,2.2
17238,59450,audi, RS5,2019,Semi-Auto,4500,Petrol,145,30.1,2.9
16933,18490,ford, Galaxy,2017,Manual,34206,Diesel,125,56.5,2
14055,450,vauxhall, Agila,2003,Manual,90000,Petrol,205,43.5,1.2
13986,12899,ford, Grand C-MAX,2019,Manual,18065,Petrol,145,47.9,1
17886,15499,merc, GL Class,2015,Manual,27142,Diesel,20,67.3,2.1
14454,51490,audi, Q8,2019,Semi-Auto,9804,Diesel,145,33.6,3
13642,21437,bmw, X4,2015,Automatic,33289,Diesel,200,47.9,3
17990,20800,ford, Edge,2017,Automatic,27471,Diesel,150,48.7,2
19090,8399,vw, CC,2013,Manual,33305,Diesel,125,60.1,2
12642,17999,ford, Galaxy,2017,Manual,35369,Diesel,125,56.5,2
15751,10750,merc, M Class,2011,Automatic,90000,Diesel,555,32.5,3
18978,18490,ford, Grand Tourneo Connect,2019,Manual,11,Diesel,145,46.3,1.5
12438,13800,ford, Grand C-MAX,2018,Manual,13768,Petrol,145,47.1,1
16220,19945,ford, Galaxy,2017,Semi-Auto,27829,Diesel,145,52.3,2
13851,9500,skoda, Yeti,2015,Manual,36671,Petrol,160,46.3,1.2
12533,8000,ford, Galaxy,2014,Automatic,55632,Diesel,160,47.1,2
15130,24995,hyundi, I800,2019,Manual,100,Diesel,145,31.7,2.5
15558,19699,audi, A8,2015,Automatic,41522,Diesel,200,47.9,3
18697,20500,ford, Edge,2016,Semi-Auto,28500,Diesel,200,47.9,2
12876,25999,vw, Amarok,2017,Automatic,27540,Diesel,260,36.2,3
14187,9750,skoda, Rapid,2017,Manual,11550,Petrol,30,57.7,1.2
18983,32995,merc, M Class,2014,Semi-Auto,33271,Petrol,580,23.9,5.5
16426,36498,merc, V Class,2018,Automatic,20527,Diesel,145,45.6,2.1
12008,22995,toyota, Prius,2016,Automatic,32853,Hybrid,10,64.2,1.8
18302,6245,toyota, Avensis,2011,Manual,39512,Petrol,205,42.8,1.8
12990,17995,ford, Galaxy,2017,Semi-Auto,40782,Diesel,145,52.3,2
17831,17999,ford, Grand Tourneo Connect,2019,Manual,6937,Diesel,145,61.4,1.5
14002,22795,vw, Amarok,2017,Automatic,39408,Diesel,260,36.2,3
12802,41000,ford, Mustang,2020,Manual,100,Petrol,145,22.8,5
15248,10155,skoda, Yeti,2016,Manual,27192,Petrol,125,51.4,1.2
17126,43995,bmw, X4,2019,Semi-Auto,4742,Diesel,145,40.9,3
17334,16495,toyota, Prius,2014,Automatic,65282,Hybrid,10,64.2,1.8
17702,2995,merc, CLK,2004,Automatic,113000,Diesel,300,39.2,2.7
14128,40999,vw, Caravelle,2019,Semi-Auto,2198,Diesel,145,47.1,2
18146,35995,audi, A7,2018,Semi-Auto,13082,Petrol,145,39.8,3
16293,27990,merc, GL Class,2017,Automatic,24000,Diesel,200,47.9,2.1
13493,18000,hyundi, I800,2019,Manual,19357,Diesel,145,31.7,2.5
12156,33949,hyundi, Santa Fe,2019,Semi-Auto,6982,Diesel,145,39.2,2.2
18576,17770,skoda, Scala,2019,Automatic,45,Petrol,145,45.6,1.5
18726,49496,audi, A7,2019,Semi-Auto,2055,Diesel,150,35.8,3
18644,17988,skoda, Scala,2019,Manual,4967,Petrol,145,49.6,1
18312,17999,ford, Grand Tourneo Connect,2019,Manual,4842,Diesel,150,61.4,1.5
17605,8499,hyundi, I40,2015,Manual,50500,Diesel,20,67.3,1.7
17991,26475,ford, Mustang,2016,Manual,12000,Petrol,570,20.9,5
16078,22295,ford, Edge,2017,Automatic,26405,Diesel,145,48.7,2
13625,11100,merc, SLK,2014,Semi-Auto,69861,Diesel,145,56.5,2
12948,5990,skoda, Rapid,2014,Manual,49080,Petrol,30,55.4,1.2
19485,14450,vw, Scirocco,2015,Automatic,40022,Diesel,30,57.6,2
18467,10492,vw, Scirocco,2015,Manual,64377,Diesel,30,53.3,2
18397,29000,bmw, M6,2014,Automatic,34000,Petrol,565,28.5,4.4
16363,19498,ford, Edge,2018,Manual,22068,Diesel,145,48.7,2
17095,19412,vw, Arteon,2018,Semi-Auto,25724,Diesel,150,52.3,2
16061,44950,bmw, X4,2020,Semi-Auto,100,Petrol,150,26.9,3
17523,18691,merc, V Class,2018,Automatic,20074,Diesel,150,48.7,2.1
15323,28242,vw, Tiguan Allspace,2019,Semi-Auto,1633,Petrol,150,35.8,1.5
18119,11290,toyota, Avensis,2018,Manual,46168,Diesel,150,67.3,1.6
17805,76469,merc, GLS Class,2020,Semi-Auto,2700,Diesel,145,30.4,3
16377,77880,bmw, X7,2019,Semi-Auto,6506,Diesel,150,31.4,3
14656,15750,ford, Galaxy,2016,Manual,22000,Diesel,125,56.5,2
16069,16991,ford, Tourneo Custom,2017,Manual,48822,Diesel,150,44.8,2
16425,41990,audi, RS3,2019,Automatic,4550,Petrol,150,29.7,2.5
15028,23380,ford, Edge,2017,Semi-Auto,4426,Diesel,145,48.7,2
13726,29795,toyota, Land Cruiser,2015,Automatic,32364,Diesel,325,34.9,3
16976,19495,merc, CLS Class,2016,Automatic,20500,Diesel,125,57.7,2.1
15505,9440,skoda, Rapid,2017,Manual,28360,Petrol,145,61.4,1
15326,39995,merc, CLS Class,2019,Automatic,30000,Diesel,150,47.9,2.9
18595,22990,audi, A7,2016,Semi-Auto,26000,Diesel,160,52.3,3
16645,12995,vw, Scirocco,2015,Manual,46000,Diesel,30,53.3,2
17154,9980,toyota, Prius,2013,Automatic,131000,Hybrid,0,68.9,1.8
16287,17950,skoda, Scala,2020,Manual,1000,Petrol,145,49.6,1
18236,51950,bmw, 7 Series,2019,Automatic,1775,Diesel,145,41.5,3
16452,37000,audi, A8,2018,Automatic,10250,Petrol,145,37.7,3
18449,12650,ford, Grand C-MAX,2016,Semi-Auto,28263,Diesel,125,56.5,2
19134,8731,hyundi, I40,2016,Manual,56001,Diesel,20,67.3,1.7
14929,27995,ford, Tourneo Custom,2018,Manual,11415,Diesel,145,30.1,2
15194,12498,toyota, Avensis,2017,Manual,24459,Petrol,145,47.1,1.8
12154,27990,vw, Arteon,2019,Semi-Auto,3111,Petrol,145,47.1,2
13343,52291,toyota, Land Cruiser,2020,Semi-Auto,3104,Diesel,145,30.1,2.8
15569,17990,ford, Galaxy,2018,Manual,31909,Diesel,145,56.5,2
15084,20495,toyota, Prius,2017,Automatic,19000,Hybrid,0,85.6,1.8
13290,9990,merc, M Class,2009,Automatic,59000,Diesel,555,30.4,3
13527,1995,merc, CLK,2005,Automatic,105000,Diesel,260,43.5,2.1
16277,13990,vauxhall, Combo Life,2019,Manual,5234,Petrol,145,42.2,1.2
12222,28900,vw, Shuttle,2018,Semi-Auto,3768,Diesel,145,45.6,2
13989,15991,vw, Amarok,2016,Automatic,46000,Diesel,265,35.3,2
19452,17450,vw, Caddy Maxi Life,2018,Semi-Auto,3861,Diesel,145,56.5,2
13039,10499,ford, Grand C-MAX,2016,Manual,12884,Petrol,30,54.3,1
15378,12495,vauxhall, GTC,2018,Manual,2305,Petrol,145,47.1,1.4
13180,7995,skoda, Rapid,2015,Manual,24600,Diesel,20,67.3,1.6
19255,49999,bmw, M2,2019,Automatic,2935,Petrol,145,29.1,3
16522,9995,skoda, Yeti,2015,Manual,48870,Diesel,200,48.7,2
13035,15998,merc, CLS Class,2014,Semi-Auto,31815,Diesel,145,54.3,2.1
18395,20795,ford, Edge,2018,Semi-Auto,26602,Diesel,145,48.7,2
14384,8250,vauxhall, GTC,2017,Manual,17378,Petrol,160,47.1,1.4
15332,11295,toyota, Verso,2016,Manual,28781,Diesel,30,62.8,1.6
15230,18710,skoda, Scala,2019,Automatic,506,Diesel,145,54.3,1.6
13407,21996,merc, V Class,2018,Manual,34483,Diesel,145,46.3,2.1
18504,11975,merc, CLS Class,2014,Automatic,100552,Diesel,200,46.3,3
16622,35850,audi, A7,2019,Automatic,984,Diesel,145,38.2,3
14932,88980,bmw, 8 Series,2019,Semi-Auto,88,Petrol,145,24.4,4.4
18522,12799,vw, Scirocco,2016,Manual,60517,Diesel,20,55.4,2
16433,6995,hyundi, IX20,2013,Automatic,50150,Petrol,200,43.6,1.6
18215,14182,bmw, i3,2014,Automatic,37161,Hybrid,0,470.8,0
12263,14300,hyundi, I800,2016,Automatic,51446,Diesel,325,33.6,2.5
15598,34526,bmw, X4,2019,Automatic,5744,Diesel,145,42.8,2
15549,33450,vw, Arteon,2019,Automatic,8092,Diesel,145,37.7,2
16240,15190,vw, Scirocco,2017,Manual,15063,Diesel,145,55.4,2
16091,5485,ford, Grand C-MAX,2011,Manual,73780,Petrol,200,40.9,1.6
14757,27491,vw, Arteon,2019,Semi-Auto,6987,Petrol,145,47.1,2
16779,10981,vw, Scirocco,2015,Manual,28691,Petrol,125,52.3,1.4
12776,15650,toyota, Hilux,2016,Manual,20250,Diesel,265,40.4,2.4
17193,20995,merc, X-CLASS,2017,Automatic,44632,Diesel,265,35.8,2.3
18162,18990,vw, Caddy Maxi Life,2019,Semi-Auto,11900,Diesel,145,58.9,2
18053,57990,bmw, X6,2020,Semi-Auto,3955,Diesel,145,34.9,3
17325,9299,vw, Beetle,2015,Manual,38000,Petrol,125,51.4,1.2
19576,12000,toyota, Prius,2015,Automatic,42929,Other,0,72.4,1.8
18747,14499,skoda, Yeti,2016,Semi-Auto,35843,Diesel,160,51.4,2
16109,37493,merc, X-CLASS,2018,Automatic,8043,Diesel,260,31.4,3
19331,8050,hyundi, IX20,2016,Manual,27815,Petrol,125,50.4,1.4
12691,42980,merc, V Class,2019,Semi-Auto,1998,Diesel,145,37.7,2
14800,42999,ford, Mustang,2020,Manual,10,Petrol,145,23.7,5
13588,39599,merc, CLS Class,2019,Automatic,3572,Diesel,145,48.7,2.9
16757,14999,merc, M Class,2012,Automatic,75626,Diesel,200,44.8,2.1
12435,14377,vauxhall, Combo Life,2018,Manual,18,Diesel,145,53.3,1.5
18867,2250,toyota, Avensis,2006,Manual,87743,Diesel,165,49.6,2
15173,35950,merc, CLS Class,2019,Automatic,15263,Diesel,145,45.6,2
19528,9195,ford, Grand C-MAX,2014,Automatic,43391,Diesel,160,48.7,2
18481,16325,ford, Edge,2017,Manual,53204,Diesel,160,48.7,2
12596,11795,vw, Jetta,2016,Semi-Auto,39836,Diesel,30,62.8,2
12757,14998,ford, Edge,2016,Manual,77137,Diesel,160,48.7,2
18513,19499,vw, Caddy Maxi Life,2019,Manual,6693,Diesel,145,50.4,2
18622,24990,merc, CLA Class,2015,Automatic,27000,Petrol,200,39.8,2
18197,17489,ford, Galaxy,2016,Semi-Auto,47937,Diesel,165,51.4,2
17610,5290,skoda, Roomster,2012,Manual,54000,Petrol,145,49.6,1.2
19445,25488,toyota, PROACE VERSO,2019,Manual,2456,Diesel,145,40.4,2
12570,14800,hyundi, I800,2018,Automatic,33138,Diesel,150,28,2.5
19625,17495,ford, Galaxy,2017,Manual,25745,Diesel,125,56.5,2
14813,6980,skoda, Rapid,2015,Automatic,42000,Petrol,125,52.3,1.4
18561,32998,merc, GL Class,2015,Semi-Auto,22548,Diesel,330,36.2,3
14212,9192,toyota, Avensis,2016,Manual,60017,Diesel,20,67.3,1.6
12709,33650,bmw, M4,2017,Semi-Auto,17834,Petrol,145,34,3
13235,47480,bmw, X4,2019,Automatic,123,Petrol,145,26.9,3
17171,18990,skoda, Kamiq,2019,Manual,543,Petrol,145,47.9,1
15968,38995,merc, V Class,2019,Semi-Auto,13347,Diesel,145,45.6,2.2
18252,13498,toyota, Verso,2017,Semi-Auto,20450,Petrol,205,42.8,1.8
16521,42849,merc, CLS Class,2019,Semi-Auto,15674,Diesel,145,47.9,2.9
13457,10450,bmw, Z4,2011,Manual,64250,Petrol,305,33.2,2.5
17853,19998,vw, Shuttle,2018,Manual,15694,Diesel,150,47.1,2
19201,10191,toyota, Avensis,2016,Manual,31912,Diesel,20,67.3,1.6
17490,19429,hyundi, Santa Fe,2017,Semi-Auto,38452,Diesel,150,42.8,2.2
15541,15995,vw, Caddy,2017,Automatic,25797,Diesel,145,55.4,2
14087,14634,vauxhall, Combo Life,2019,Manual,1,Diesel,145,53.3,1.5
17127,8470,hyundi, IX20,2016,Manual,21941,Petrol,125,50.4,1.4
16833,22999,vw, Shuttle,2018,Manual,35193,Diesel,145,47.1,2
18212,27000,vw, Tiguan Allspace,2018,Manual,6000,Diesel,145,49.6,2
12178,8495,toyota, Avensis,2015,Manual,51500,Diesel,30,61.4,2
12171,47950,merc, V Class,2019,Automatic,2550,Diesel,145,36.7,2
14528,8461,toyota, Verso,2015,Manual,73305,Diesel,30,62.8,1.6
12600,10995,merc, SLK,2011,Automatic,40000,Petrol,200,43.5,1.8
15518,33791,hyundi, Santa Fe,2019,Semi-Auto,5117,Diesel,145,39.2,2.2
14222,30950,audi, A7,2019,Semi-Auto,5724,Diesel,145,48.7,2
16151,15990,hyundi, Santa Fe,2015,Manual,21998,Diesel,200,46.3,2.2
14624,12999,vw, Scirocco,2016,Manual,15477,Diesel,145,47.1,2
19532,19300,audi, S3,2016,Semi-Auto,34500,Petrol,200,40.9,2
19329,28990,merc, X-CLASS,2018,Automatic,14000,Diesel,240,35.8,2.3
16863,17298,ford, Galaxy,2017,Manual,42580,Diesel,150,56.5,2
17506,10950,merc, SLK,2014,Automatic,55404,Diesel,145,56.5,2
15064,33980,bmw, 6 Series,2019,Semi-Auto,10813,Diesel,145,53.3,3
16641,31750,merc, GL Class,2016,Automatic,42000,Diesel,260,42.8,3
12446,8498,hyundi, IX35,2015,Manual,49291,Diesel,150,53.3,1.7
18509,14940,bmw, i3,2015,Automatic,59000,Other,0,470.8,0.6
19084,6999,hyundi, IX35,2013,Manual,55472,Diesel,145,53.3,1.7
15578,44990,bmw, M2,2019,Semi-Auto,4358,Petrol,145,29.1,3
13347,8995,hyundi, IX20,2016,Manual,9442,Petrol,125,50.4,1.4
12949,26998,bmw, 7 Series,2017,Semi-Auto,34017,Diesel,125,57.6,3
15591,17791,bmw, 6 Series,2014,Semi-Auto,45012,Diesel,165,49.6,3
17115,38459,merc, GLS Class,2017,Automatic,25237,Diesel,305,37.2,3
12033,19800,audi, A7,2014,Semi-Auto,29319,Diesel,145,54.3,3
18340,23995,audi, A8,2016,Semi-Auto,39000,Diesel,300,38.7,4.2
12418,67990,bmw, X6,2020,Semi-Auto,5656,Diesel,150,33.2,3
18494,34129,merc, GL Class,2015,Automatic,13581,Diesel,330,36.2,3
15057,5497,ford, KA,2016,Manual,16690,Petrol,30,57.7,1.2
17454,20991,ford, Puma,2020,Manual,1381,Petrol,145,50.4,1
17351,20995,ford, Tourneo Custom,2018,Manual,8095,Diesel,145,44.8,2
12695,10190,ford, Grand C-MAX,2017,Manual,36333,Diesel,145,64.2,1.5
17352,6998,ford, Grand C-MAX,2014,Manual,45460,Diesel,125,60.1,1.6
16065,23999,vw, Shuttle,2019,Semi-Auto,21399,Diesel,145,32.8,2
